overall interesting clarity materials tasks user_id lesson_name stream_name module_name course share45 var
5.0 5.0 3.0 4.0 4.0 14884791 "Урок 13. Python для анализа АБ-тестов" "Профессия Аналитик данных 17.0" Python "Профессия Аналитик данных" 0.75 0.6666666666666666
5.0 5.0 5.0 5.0 5.0 17542957 "Урок без имени" "Поток без имени" "Модуль без имени" Обучатор 1.0 0.0
5.0 5.0 5.0 5.0 4.0 17542957 "Урок без имени" "Поток без имени" "Модуль без имени" Обучатор 1.0 0.25
5.0 5.0 3.0 3.0 4.0 16584706 "Условный оператор. Урок 2" "Профессия Java-разработчик 13.0" "Введение в профессию и синтаксис языка" "Профессия Java разработчик" 0.5 0.9166666666666666
5.0 5.0 5.0 5.0 5.0 17542957 "Урок без имени" "Поток без имени" "Модуль без имени" "Финансовая грамотность" 1.0 0.0
5.0 5.0 5.0 5.0 5.0 17542957 "Урок без имени" "Поток без имени" "Модуль без имени" "Финансовая грамотность" 1.0 0.0
4.0 5.0 4.0  4.0 15357807 "20.1 Автоматичеcкое тестирование приложений на Flask" "Профессия Python-разработчик 10.0" "4. Разработка API на Flask" "Профессия Python разработчик" 0.75 0.33333333333333337
2.0 3.0 2.0 3.0 4.0 16710728 "Циклы. Урок 2" "Профессия Java-разработчик 13.0" "Введение в профессию и синтаксис языка" "Профессия Java разработчик" 0.25 0.6666666666666666
4.0 3.0 3.0 3.0 3.0 16280517 "Объектно-ориентированное программирование (ООП)-Инкапсуляция" "Профессия Digital Java-разработчик 1.0" "Java Core" "Профессия Java разработчик" 0.0 0.0
3.0 4.0 3.0 3.0 3.0 16585081 Циклы "Профессия Digital Java-разработчик 3.0" "Введение в профессию и синтаксис языка" "Профессия Java разработчик" 0.25 0.25
5.0 5.0 5.0 2.0 3.0 15357807 "20.2 Автоматичеcкое тестирование приложений на Flask" "Профессия Python-разработчик 10.0" "4. Разработка API на Flask" "Профессия Python разработчик" 0.5 2.25
5.0 5.0 5.0 5.0 3.0 16012023 "Урок без имени" "Поток без имени" "Модуль без имени" "Профессия Директор по Маркетингу" 0.75 1.0
1.0 2.0 3.0 3.0 2.0 10600615 "Урок 3. Агрегация данных" "Профессия Аналитик данных 29.0" "Основы работы в Excel" "Профессия Аналитик данных 4.0" 0.0 0.3333333333333333
5.0 5.0 5.0 4.0 4.0 17558653 "Новый ритм жизни – работа с календарем" "Профессия Аналитик данных 30.0" "Погружение в профессию" "Профессия Аналитик данных 4.0" 1.0 0.3333333333333333
4.0 4.0 4.0 2.0 4.0 5040548 "Урок 6. Визуализация данных и продвинутые инструменты дизайна" "Профессия Аналитик данных 28.0" "Основы работы в Excel" "Профессия Аналитик данных 4.0" 0.75 1.0
4.0 4.0 4.0 4.0 4.0 14357115 "Условный оператор. Урок 2" "Профессия Java-разработчик 13.0" "Введение в профессию и синтаксис языка" "Профессия Java разработчик" 1.0 0.0
4.0 4.0 5.0 5.0 5.0 16461465 "Знакомство с JavaScript" "Профессия Веб-разработчик 8.0" "2. Основы JavaScript" "Профессия Веб-разработчик" 1.0 0.25
4.0 4.0 3.0 4.0 4.0 17626879 "Урок без имени" "Поток без имени" "Модуль без имени" "Excel для анализа данных" 0.75 0.25
4.0 3.0 3.0 3.0 4.0 16839221 Методы "Профессия Digital Sprint Java-разработчик 3.0" "1. Введение в профессию и синтаксис языка" "Профессия Sprint Java разработчик" 0.25 0.25
5.0 5.0 5.0 5.0 5.0 16440333 "2. Стиль обучения и график обучения" "Профессия Python-разработчик 16.0" "0. Soft track (надпрофессиональные навыки)" "Профессия Python разработчик" 1.0 0.0
4.0 4.0 5.0 4.0 4.0 16386840 "Урок без имени" "Поток без имени" "Модуль без имени" "Excel для анализа данных" 1.0 0.25
4.0 3.0 4.0 3.0 3.0 17603943 "Создание и оформление портфолио" "Марафон от Skypro: Выбери свою IT-профессию" Дизайнер "Марафон от Skypro: Выбери свою IT-профессию" 0.25 0.25
4.0 4.0 5.0 4.0 4.0 16386840 "Урок без имени" "Поток без имени" "Модуль без имени" "Excel для анализа данных" 1.0 0.25
5.0 5.0 5.0 4.0  15654793 "Введение в автоматизацию тестирования" "Профессия инженер по тестированию 27.0 Профессия QA" "Тестирование API" "Профессия QA" 0.75 0.33333333333333337
4.0 4.0 4.0 4.0 3.0 16129865 "Практическое задание по Java Core. Брифинг" "Профессия Java-разработчик 10.0" "2.1 Java Core" "Профессия Java разработчик" 0.75 0.25
4.0 4.0 4.0 4.0 4.0 16440333 "4. Целеполагание и приоритеты" "Профессия Python-разработчик 16.0" "0. Soft track (надпрофессиональные навыки)" "Профессия Python разработчик" 1.0 0.0
5.0 5.0 4.0 5.0 3.0 17606917 "Урок без имени" "Поток без имени" "Модуль без имени" "Excel для анализа данных" 0.75 0.9166666666666666
4.0 4.0 4.0  3.0 13825472 "Основы функционального тестирования веб-приложений" "Профессия инженер по тестированию 34.0 Профессия QA" "Основы тестирования" "Профессия QA" 0.5 0.33333333333333337
5.0 5.0 5.0 5.0 4.0 17780444 "Урок без имени" "Поток без имени" "Модуль без имени" "Финансовая грамотность" 1.0 0.25
5.0 5.0 5.0 5.0 5.0 17660092 "Урок без имени" "Поток без имени" "Модуль без имени" "Excel для анализа данных" 1.0 0.0
4.0 4.0 5.0 4.0 4.0 14986341 "Урок без имени" "Поток без имени" "Модуль без имени" "Excel для анализа данных" 1.0 0.25
4.0 4.0 3.0 4.0 4.0 16993574 "Урок 4. Основы Юнит-экономики в Excel" "Профессия Аналитик данных 29.0" "Основы работы в Excel" "Профессия Аналитик данных 4.0" 0.75 0.25
5.0 5.0 5.0 5.0 5.0 11718472 "Урок без имени" "Поток без имени" "Модуль без имени" "Excel для анализа данных" 1.0 0.0
